IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,266.1,,,,,,266.1,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,2671,,,,,,2671,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,2676,,,,,,2676,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,270,,,,,,270,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,2705,,,,,,2705,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,274.3,,,,,,274.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,2798,,,,,,2798,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Male,MLE,Age Group,85+ years,AGE85PLUS,,,,,,,28074,,,,,,28 074,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,2836,,,,,,2836,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,290.8,,,,,,290.8,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,2908,,,,,,2908,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,2991,,,,,,2991,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,3017,,,,,,3017,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,304.3,,,,,,304.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,3042,,,,,,3042,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,307.5,,,,,,307.5,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Male,MLE,Age Group,85+ years,AGE85PLUS,,,,,,,31895,,,,,,31 895,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,3151,,,,,,3151,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,3177,,,,,,3177,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,319.5,,,,,,319.5,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,3208,,,,,,3208,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,3256,,,,,,3256,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,326.4,,,,,,326.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,327.1,,,,,,327.1,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,3321,,,,,,3321,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,3329,,,,,,3329,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,3340,,,,,,3340,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,335.4,,,,,,335.4,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,3387,,,,,,3387,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,355.4,,,,,,355.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,3582,,,,,,3582,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,359.4,,,,,,359.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,3590,,,,,,3590,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,37118,,,,,,37 118,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,3736,,,,,,3736,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,3771,,,,,,3771,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,389.8,,,,,,389.8,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,390.6,,,,,,390.6,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Male,MLE,Age Group,10-14 years,AGE10-14,,,,,,,391.9,,,,,,391.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,3910,,,,,,3910,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,3967,,,,,,3967,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,3968,,,,,,3968,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,3998,,,,,,3998,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,407.6,,,,,,407.6,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,4077,,,,,,4077,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,4085,,,,,,4085,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,412.9,,,,,,412.9,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,414.5,,,,,,414.5,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,4249,,,,,,4249,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,426.2,,,,,,426.2,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,431.4,,,,,,431.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,432.4,,,,,,432.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,4322,,,,,,4322,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Male,MLE,Age Group,5-9 years,AGE5-9,,,,,,,438.9,,,,,,438.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,4417,,,,,,4417,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,446.1,,,,,,446.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,5-9 years,AGE5-9,,,,,,,448.1,,,,,,448.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,45487,,,,,,45 487,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,452.4,,,,,,452.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,46079,,,,,,46 079,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,85+ years,AGE85PLUS,,,,,,,46265,,,,,,46 265,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,4685,,,,,,4685,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,481,,,,,,481,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,4814,,,,,,4814,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,492.1,,,,,,492.1,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,495.7,,,,,,495.7,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,496.3,,,,,,496.3,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,5023,,,,,,5023,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,503.4,,,,,,503.4,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,5035,,,,,,5035,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,5061,,,,,,5061,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,5084,,,,,,5084,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,5154,,,,,,5154,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,15-19  years,AGE15-19,,,,,,,541.2,,,,,,541.2,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,5412,,,,,,5412,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,20-24 years,AGE20-24,,,,,,,545.2,,,,,,545.2,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,555.7,,,,,,555.7,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,5599,,,,,,5599,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,5625,,,,,,5625,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,10-14 years,AGE10-14,,,,,,,563.3,,,,,,563.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,585.6,,,,,,585.6,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,5859,,,,,,5859,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,587.6,,,,,,587.6,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2015,false,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,5957,,,,,,5957,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,6102,,,,,,6102,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2015,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,6102,,,,,,6102,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2015,false,Sex,Male,MLE,Age Group,15-19  years,AGE15-19,,,,,,,615.3,,,,,,615.3,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2015,false,Sex,Female,FMLE,Age Group,25-29 years,AGE25-29,,,,,,,615.9,,,,,,615.9,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,6152,,,,,,6152,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2015,false,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,625.3,,,,,,625.3,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,6333,,,,,,6333,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000032,ndx - number of people dying between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2015,false,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,6375,,,,,,6375,,,EN,2020-12-05T23:00:00.000Z
